Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Weight,Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,ADFE Test Number,ADFE Total Road Load HP,ADFE Equiv. Test Weight (lbs.),ADFE N/V Ratio,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,DT-Inertia Work Ratio Rating,DT-Absolute Speed Change Ratg,DT-Energy Economy Rating,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2018,BMW,BMX,BMW,530i,G455610,0,2,HBMXV02.0B4X,Car,248,4,2.0-B46-G30,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,3.08,25.7,1,Not eqipped,HBMX10045119,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.00125,0.0357,186.11,0.0014,,0.00074,,48,MPG,,,,,-5.518,-4.66,-0.494,47.6,-0.177,0.0209,17.11,0.199,0.01596,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,530i,G455610,2,2,HBMXV02.0B4X,Car,248,4,2.0-B46-G30,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,3.08,25.5,1,Not eqipped,HBMX91003339,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0,0.0136476,180.9890876,0.0028925,,0.0001467,,49.2,MPG,,,,,-2.434193,-2.0515,-1.357917,45.2,-0.184,0.02011,13.6,0.187,0.01533,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,530i,G455610,2,2,HBMXV02.0B4X,Car,248,4,2.0-B46-G30,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,3.08,25.5,1,Not eqipped,HBMX91003349,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0031361,0.2917862,283.2123236,0.0082112,,0.0009317,,31.4,MPG,29.911848,31.539273,32.3043308,,-0.508844,-0.056123,-1.374969,45.2,-0.184,0.02011,13.6,0.187,0.01533,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,530i,G455610,2,2,HBMXV02.0B4X,Car,248,4,2.0-B46-G30,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,3.08,25.5,1,Not eqipped,HBMX91003350,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0,0.0126699,177.8889339,0.0025298,,0,,50,MPG,,,,,-3.801874,-3.310392,-1.067098,45.2,-0.184,0.02011,13.6,0.187,0.01533,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,530i xDrive,G455610,4,2,HBMXV02.0B4X,Car,248,4,2.0-B46-G30X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,3.08,25.7,1,Not eqipped,HBMX10045122,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.00569,0.4809,299.19,0.0058,,0.00214,0.001,29.8,MPG,28.2,29.9,30.9,,3.079,1.944,-0.257,51.1,-0.188,0.02182,17.56,0.27,0.01604,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,530i xDrive,G455610,4,2,HBMXV02.0B4X,Car,248,4,2.0-B46-G30X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,3.08,25.7,1,Not eqipped,HBMX10045123,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.00231,0.0496,191.66,0.0021,,0.00094,,46.5,MPG,,,,,-7.006,-5.608,-1.294,51.1,-0.188,0.02182,17.56,0.27,0.01604,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,530i xDrive,G455610,6,2,HBMXV02.0B4X,Car,248,4,2.0-B46-G30X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,3.08,25.5,1,Not eqipped,HBMX10045125,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.00739,0.5638,290.66,0.0095,,0.00341,0.0016,30.6,MPG,30.2,30.3,31.5,,0.106,0.146,-0.538,48.4,-0.195,0.02104,17,0.182,0.01601,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,530i xDrive,G455610,6,2,HBMXV02.0B4X,Car,248,4,2.0-B46-G30X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,3.08,25.5,1,Not eqipped,HBMX10045126,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.00478,0.0565,187.24,0.0022,,0.00185,,47.7,MPG,,,,,-5.858,-5.159,-0.884,48.4,-0.195,0.02104,17,0.182,0.01601,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,540d xDrive,G474611,1,3,JBMXV03.0B57,Car,261,6,3.0-B57-G30X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,2.56,21.3,1,Not eqipped,JBMX10048063,MFR,No,,,,,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.03866,0.0437,299.24,0.0106,0.00053,0.02788,0.00073,34,MPG,32.8,32.5,38.4,,-0.453,-0.196,-1.357,61.2,-0.346,0.02405,13,-0.205,0.02047,SCR,Selective Catalytic Reduction,N,,,N,No averaging
2018,BMW,BMX,BMW,540d xDrive,G474611,1,3,JBMXV03.0B57,Car,261,6,3.0-B57-G30X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,2.56,21.3,1,Not eqipped,JBMX10048063,MFR,No,,,,,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.03866,0.0437,299.24,0.0106,0.00053,0.02788,0.00073,34,MPG,32.8,32.5,38.4,,-0.453,-0.196,-1.357,61.2,-0.346,0.02405,13,-0.205,0.02047,NOXAD,NOx Adsorber,N,,,N,No averaging
2018,BMW,BMX,BMW,540d xDrive,G474611,1,3,JBMXV03.0B57,Car,261,6,3.0-B57-G30X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,2.56,21.3,1,Not eqipped,JBMX10048063,MFR,No,,,,,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.03866,0.0437,299.24,0.0106,0.00053,0.02788,0.00073,34,MPG,32.8,32.5,38.4,,-0.453,-0.196,-1.357,61.2,-0.346,0.02405,13,-0.205,0.02047,DPF,Diesel Particulate Filter,N,,,N,No averaging
2018,BMW,BMX,BMW,540d xDrive,G474611,1,3,JBMXV03.0B57,Car,261,6,3.0-B57-G30X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,2.56,21.3,1,Not eqipped,JBMX10048064,MFR,No,,,,,3,HWFE,19,Federal Cert Diesel 7-15 PPM Sulfur,HWY,0.01491,0.0151,189.56,0.0012,,0.01273,,53.5,MPG,,,,,-3.315,-2.877,-1.179,61.2,-0.346,0.02405,13,-0.205,0.02047,SCR,Selective Catalytic Reduction,N,,,N,No averaging
2018,BMW,BMX,BMW,540d xDrive,G474611,1,3,JBMXV03.0B57,Car,261,6,3.0-B57-G30X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,2.56,21.3,1,Not eqipped,JBMX10048064,MFR,No,,,,,3,HWFE,19,Federal Cert Diesel 7-15 PPM Sulfur,HWY,0.01491,0.0151,189.56,0.0012,,0.01273,,53.5,MPG,,,,,-3.315,-2.877,-1.179,61.2,-0.346,0.02405,13,-0.205,0.02047,NOXAD,NOx Adsorber,N,,,N,No averaging
2018,BMW,BMX,BMW,540d xDrive,G474611,1,3,JBMXV03.0B57,Car,261,6,3.0-B57-G30X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,2.56,21.3,1,Not eqipped,JBMX10048064,MFR,No,,,,,3,HWFE,19,Federal Cert Diesel 7-15 PPM Sulfur,HWY,0.01491,0.0151,189.56,0.0012,,0.01273,,53.5,MPG,,,,,-3.315,-2.877,-1.179,61.2,-0.346,0.02405,13,-0.205,0.02047,DPF,Diesel Particulate Filter,N,,,N,No averaging
2018,BMW,BMX,BMW,540d xDrive,G474611,3,3,JBMXV03.0B57,Car,261,6,3.0-B57-G30X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,2.56,21.3,1,Not eqipped,JBMX91003545,EPA,No,,,,,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0421768,0.0628554,295.8390808,0.0162165,0.000182,0.0309932,,34.4,MPG,33.2493782,32.8676224,38.6850128,,1.6040924,1.4629607,0.1796271,59.4,-0.349,0.02263,12.4,-0.208,0.01902,SCR,Selective Catalytic Reduction,N,,,N,No averaging
2018,BMW,BMX,BMW,540d xDrive,G474611,3,3,JBMXV03.0B57,Car,261,6,3.0-B57-G30X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,2.56,21.3,1,Not eqipped,JBMX91003545,EPA,No,,,,,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0421768,0.0628554,295.8390808,0.0162165,0.000182,0.0309932,,34.4,MPG,33.2493782,32.8676224,38.6850128,,1.6040924,1.4629607,0.1796271,59.4,-0.349,0.02263,12.4,-0.208,0.01902,NOXAD,NOx Adsorber,N,,,N,No averaging
2018,BMW,BMX,BMW,540d xDrive,G474611,3,3,JBMXV03.0B57,Car,261,6,3.0-B57-G30X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,2.56,21.3,1,Not eqipped,JBMX91003545,EPA,No,,,,,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0421768,0.0628554,295.8390808,0.0162165,0.000182,0.0309932,,34.4,MPG,33.2493782,32.8676224,38.6850128,,1.6040924,1.4629607,0.1796271,59.4,-0.349,0.02263,12.4,-0.208,0.01902,DPF,Diesel Particulate Filter,N,,,N,No averaging
2018,BMW,BMX,BMW,540d xDrive,G474611,3,3,JBMXV03.0B57,Car,261,6,3.0-B57-G30X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,2.56,21.3,1,Not eqipped,JBMX91003546,EPA,No,,,,,3,HWFE,19,Federal Cert Diesel 7-15 PPM Sulfur,HWY,0.0165397,0,191.0084229,0.001483,0.000027,0.0168181,,53.3,MPG,,,,,6.2081833,4.6736603,-0.5315787,59.4,-0.349,0.02263,12.4,-0.208,0.01902,DPF,Diesel Particulate Filter,N,,,N,No averaging
2018,BMW,BMX,BMW,540d xDrive,G474611,3,3,JBMXV03.0B57,Car,261,6,3.0-B57-G30X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,2.56,21.3,1,Not eqipped,JBMX91003546,EPA,No,,,,,3,HWFE,19,Federal Cert Diesel 7-15 PPM Sulfur,HWY,0.0165397,0,191.0084229,0.001483,0.000027,0.0168181,,53.3,MPG,,,,,6.2081833,4.6736603,-0.5315787,59.4,-0.349,0.02263,12.4,-0.208,0.01902,SCR,Selective Catalytic Reduction,N,,,N,No averaging
2018,BMW,BMX,BMW,540d xDrive,G474611,3,3,JBMXV03.0B57,Car,261,6,3.0-B57-G30X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,2.56,21.3,1,Not eqipped,JBMX91003546,EPA,No,,,,,3,HWFE,19,Federal Cert Diesel 7-15 PPM Sulfur,HWY,0.0165397,0,191.0084229,0.001483,0.000027,0.0168181,,53.3,MPG,,,,,6.2081833,4.6736603,-0.5315787,59.4,-0.349,0.02263,12.4,-0.208,0.01902,NOXAD,NOx Adsorber,N,,,N,No averaging
2018,BMW,BMX,BMW,540d xDrive,G474611,4,3,JBMXV03.0B57,Car,261,6,3.0-B57-G30X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,2.56,21.3,1,Not eqipped,JBMX91003547,EPA,No,,,,,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0457397,0.0239809,312.2711182,0.0108579,0.00011,0.0400269,,32.6,MPG,32.3842697,30.44701,37.651207,,3.1440442,2.1070719,0.3367952,59.4,-0.349,0.02263,12.4,-0.208,0.01902,SCR,Selective Catalytic Reduction,N,,,N,No averaging
2018,BMW,BMX,BMW,540d xDrive,G474611,4,3,JBMXV03.0B57,Car,261,6,3.0-B57-G30X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,2.56,21.3,1,Not eqipped,JBMX91003547,EPA,No,,,,,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0457397,0.0239809,312.2711182,0.0108579,0.00011,0.0400269,,32.6,MPG,32.3842697,30.44701,37.651207,,3.1440442,2.1070719,0.3367952,59.4,-0.349,0.02263,12.4,-0.208,0.01902,DPF,Diesel Particulate Filter,N,,,N,No averaging
2018,BMW,BMX,BMW,540d xDrive,G474611,4,3,JBMXV03.0B57,Car,261,6,3.0-B57-G30X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,2.56,21.3,1,Not eqipped,JBMX91003547,EPA,No,,,,,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0457397,0.0239809,312.2711182,0.0108579,0.00011,0.0400269,,32.6,MPG,32.3842697,30.44701,37.651207,,3.1440442,2.1070719,0.3367952,59.4,-0.349,0.02263,12.4,-0.208,0.01902,NOXAD,NOx Adsorber,N,,,N,No averaging
2018,BMW,BMX,BMW,540i,G477611,0,3,HBMXV03.0B5X,Car,335,6,3.0-B58-G30,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,2.93,24.5,1,Not eqipped,HBMX10044834,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0161,0.2583,342.11,0.0178,,0.00357,0.00043,25.8,MPG,25.7,25,27.6,,0.896,0.838,-0.063,49.2,-0.172,0.02102,14.6,0.387,0.01431,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,540i,G477611,0,3,HBMXV03.0B5X,Car,335,6,3.0-B58-G30,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,2.93,24.5,1,Not eqipped,HBMX10044835,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.00106,0.0123,214.59,0.0058,,0.00033,,41.2,MPG,,,,,2.079,2.172,-0.564,49.2,-0.172,0.02102,14.6,0.387,0.01431,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,540i,G477611,2,3,HBMXV03.0B5X,Car,335,6,3.0-B58-G30,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,2.93,24.3,1,Not eqipped,HBMX10044836,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.01366,0.1915,330.84,0.0189,,0.00294,,26.7,MPG,26.5,25.7,28.9,,1.226,0.95,-0.146,46.6,-0.18,0.02023,5.7,0.493,0.01233,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,540i,G477611,2,3,HBMXV03.0B5X,Car,335,6,3.0-B58-G30,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,2.93,24.3,1,Not eqipped,HBMX10044838,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.00132,0.0116,199.05,0.0053,,0.00065,,44.5,MPG,,,,,-0.473,-0.334,-0.366,46.6,-0.18,0.02023,5.7,0.493,0.01233,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,540i xDrive,G478603,0,3,HBMXV03.0B5X,Car,335,6,3.0-B58-G30X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,2.93,24.5,1,Not eqipped,HBMX10044746,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.01386,0.2161,332,0.0189,,0.00405,0.0008,26.9,MPG,26.7,26,28.7,,-1.671,-0.837,-1.302,51,-0.188,0.02195,13.5,0.33,0.01539,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,540i xDrive,G478603,0,3,HBMXV03.0B5X,Car,335,6,3.0-B58-G30X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,2.93,24.5,1,Not eqipped,HBMX10044747,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.00498,0.0058,218.19,0.0062,,0.00164,,40.9,MPG,,,,,0.145,-0.095,-0.248,51,-0.188,0.02195,13.5,0.33,0.01539,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,540i xDrive,G478603,1,3,HBMXV03.0B5X,Car,335,6,3.0-B58-G30X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,2.93,24.5,1,Not eqipped,HBMX10044646,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.01389,0.2243,360.7,0.0168,,0.00413,0.0008,24.7,MPG,25.2,23.5,27,,-0.928,-0.63,-0.716,51,-0.188,0.02195,13.5,0.33,0.01539,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,540i xDrive,G478603,2,3,HBMXV03.0B5X,Car,335,6,3.0-B58-G30X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,2.93,24.3,1,Not eqipped,HBMX10044748,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.01644,0.2985,338.53,0.02,,0.00509,0.0016,26.3,MPG,26.5,25.2,28.6,,1.726,0.983,0.744,48.4,-0.195,0.02116,10.2,0.345,0.01443,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,540i xDrive,G478603,2,3,HBMXV03.0B5X,Car,335,6,3.0-B58-G30X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,2.93,24.3,1,Not eqipped,HBMX10044749,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.00289,0.0012,209.28,0.0066,,0.00163,,42.7,MPG,,,,,4.21,3.321,0.177,48.4,-0.195,0.02116,10.2,0.345,0.01443,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,540i xDrive,G478603,3,3,HBMXV03.0B5X,Car,335,6,3.0-B58-G30X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,2.93,24.3,1,Not eqipped,HBMX91003340,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0176224,0.3300639,364.0417217,0.0169052,,0.0034276,,24.4,MPG,24.7236584,23.3432979,26.4880445,,-0.45963,0.002569,-0.708807,48.4,-0.195,0.02116,10.2,0.345,0.01443,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,640i Convertible,C800682,8,3,CBMXV03.0F10,Car,300,6,3.0-A-N55-F13,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,3.23,28,1,Not eqipped,CBMX10017239,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.02847,0.1785,340.56,0.0158,,0.00312,0.01,26.1,MPG,25.8,25.3,28.1,,,,,51.2,-0.37,0.02359,16,-0.111,0.01965,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,640i Convertible,C800682,8,3,CBMXV03.0F10,Car,300,6,3.0-A-N55-F13,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,3.23,28,1,Not eqipped,CBMX10017240,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.04055,0.1316,214.92,0.006,,0.00343,0.01,41.4,MPG,,,,,,,,51.2,-0.37,0.02359,16,-0.111,0.01965,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,640i Convertible,C800682,9,3,CBMXV03.0F10,Car,300,6,3.0-A-N55-F13,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,3.23,28,1,Not eqipped,CBMX10017234,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.01284,0.1059,344.27,0.0149,,0.00246,0.01,25.9,MPG,25.5,24.7,28.8,,,,,52.9,-0.37,0.02418,18.8,-0.137,0.02036,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,640i Convertible,C800682,9,3,CBMXV03.0F10,Car,300,6,3.0-A-N55-F13,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,3.23,28,1,Not eqipped,CBMX10017235,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.03297,0.1062,218.14,0.0054,,0.00424,0.01,40.8,MPG,,,,,,,,52.9,-0.37,0.02418,18.8,-0.137,0.02036,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,640i Convertible,C800682,12,3,CBMXV03.0F10,Car,300,6,3.0-A-N55-F13,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,3.23,28,1,Not eqipped,CBMX10023126,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.01774,0.1486,372.57,0.015,,0.00386,0.01,23.9,MPG,24.16,22.53,26.94,,,,,51.2,-0.37,0.02359,16,-0.111,0.01965,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,640i Convertible,C800682,12,3,CBMXV03.0F10,Car,300,6,3.0-A-N55-F13,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,3.23,28,1,Not eqipped,CBMX10023128,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.01917,0.077,213.82,0.0063,,0.00378,0.01,41.7,MPG,,,,,,,,51.2,-0.37,0.02359,16,-0.111,0.01965,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,640i Convertible,C800682,17,3,CBMXV03.0F10,Car,300,6,3.0-A-N55-F13,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,3.23,28,1,Not eqipped,CBMX10023165,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.01291,0.1069,370.1,0.0151,,0.00159,0.01,23.8,MPG,24.31,22.59,27.28,,,,,52.9,-0.37,0.02418,18.8,-0.137,0.02036,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,640i Convertible,C800682,17,3,CBMXV03.0F10,Car,300,6,3.0-A-N55-F13,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,3.23,28,1,Not eqipped,CBMX10023167,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.01865,0.1,214.35,0.0057,,0.00483,0.01,41,MPG,,,,,,,,52.9,-0.37,0.02418,18.8,-0.137,0.02036,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,640i Convertible,C801916,4,3,CBMXV03.0F10,Car,300,6,3.0-N55-F13,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,3.23,27.9,1,Not eqipped,CBMX10016805,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0173,0.3593,335.15,0.0147,,0.00366,,26.5,MPG,25.8,25.4,29.2,,,,,51.2,-0.37,0.02359,10.4,0.196,0.01625,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,640i Convertible,C801916,4,3,CBMXV03.0F10,Car,300,6,3.0-N55-F13,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,3.23,27.9,1,Not eqipped,CBMX10016806,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.04371,0.4291,206.87,0.0029,,0.00643,,42.7,MPG,,,,,,,,51.2,-0.37,0.02359,10.4,0.196,0.01625,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,640i Convertible,C801916,5,3,CBMXV03.0F10,Car,300,6,3.0-N55-F13,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,3.23,28,1,Not eqipped,CBMX10017253,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.01296,0.1542,333.63,0.0155,,0.00277,0.01,26.6,MPG,25.7,25.7,29.4,,,,,52.9,-0.37,0.02418,11.4,0.234,0.01642,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,640i Convertible,C801916,5,3,CBMXV03.0F10,Car,300,6,3.0-N55-F13,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,3.23,28,1,Not eqipped,CBMX10017254,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.03155,0.3254,212.76,0.005,,0.00493,0.01,41.6,MPG,,,,,,,,52.9,-0.37,0.02418,11.4,0.234,0.01642,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,640i Convertible,C801916,5,3,CBMXV03.0F10,Car,300,6,3.0-N55-F13,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,3.23,28,1,Not eqipped,CBMX10017286,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.01269,0.1515,334.8,0.0134,,0.00248,0.01,26.5,MPG,25.7,25.6,29.2,,,,,52.9,-0.37,0.02418,11.4,0.234,0.01642,TWC,Three-way catalyst,N,,,N,No averaging
